"reviews
","ratings"
"Já fui inúmeras vezes e não há nada para falar, além de elogios. Garçons simpáticos e atenciosos, a comida é muito deliciosa e com frequência existem promoções que proporcionam gastar menos. Sempre haverá espera, principalmente quando se aproxima do final de semana, mas é algo que não incomoda, devido a qualidade da refeição e a experiência que proporcionam. Enquanto está na espera dentro do ambiente do restaurante, servem aperitivos. Refris e chás são refil. Se não foi ainda, vale a pena. 
","5"
"Erros de comanda, pratos esquecidos, drinks faltando, organizacao, demora, mais de 5 erros em um unico dia com 4 pessoas, pratos fora do padrao da casa...
","1"
"Outback tem seu padrão de todos os estabelecimentos como de praxe no atendimento e nos pratos, só acho que eles poderiam começar a pensar mais nos vegetarianos e não ter só a cebola como o prato para os mesmos. No resto tudo de bom sempre. Só achei que estava muito tumultuado não sei se pelo ambiente ser pequeno ou por ter muita gente no dia, foi a minha primeira vez nesta loja de Curitiba então não tenho parâmetro. Mas achei muito agitada e quase se precisava gritar para falar. Mas o restante tudo de bom... Acho que a ala de fora do ambiente seria melhor mas como estávamos em uma turma grande tivemos que ficar dentro do local.
","4"
"Ambiente agradável e aconchegante, comida divina e ótimo atendimento. As crianças também adoraram tanto a comida quanto o atendimento. Perfeito para um momento agradável com a família e amigos
","5"
"O bom de ir no Outback é saber que o padrão existe. Qualidade de atendimento e comida boa. Adoro as caipirinhas exóticas. Quando o local está cheio há demora na entrega dos pedidos. O pãozinho australiano de entrada e o chopp trincando são sempre os pontos fortes.
","4"
"Experimentamos as famosas cebolas e não estavam muito boas. Os preços são altos. O que vale a pena é a promoção de chope por metade do preço em determinados dias e horários.
","3"
"Mesmo padrão dos demais locais da rede. Sempre fui bem atendida, contudo, nos dias e horários de maior movimento é preciso enfrentar uma fila de espera para conseguir uma mesa.
","4"
"Sou cliente do Outback Curitiba desde sua abertura na cidade, e cliente cativo nos EUA.  Mais hoje a decepção foi muito grande, com problemas em todos os sentidos.  Atendimento péssimo, limpeza a desejar, ambiente sem ar condicionado, pedido errado, falta de talheres e guardanapo.  E o pior a explicação da gerente ""Yasmin"" desculpe pelo acontecido.  Estamos em um momento de expectativa de recuperação da economia no Brasil, com o maior índice de desemprego da história, e este é o atendimento do Outback ?  Não adianta encher as mesas de folheto de feedback depois que o cliente vai embora insatisfeito.  Mais gostaria de deixar que este não é o padrão da rede nos EUA, bem como, em outras capitais no Brasil.  
","1"
"Comemos uma cebola e meu filho uma massa para o jantar
Uma delícia mesmo e chopp geladoooo
Atendimento compromissado e muito feliz como uma famila bebendo. 
","4"
"Conheço diversas franquias do Outback pelo Brasil e sem dúvidas a do Shopping Curitiba tem o atendimento mais demorado de todos! Parece que você precisa implorar para ser atendido. E a demora persiste mesmo em dias menos movimentados...
","1"
"Horário de abertura atrasado, atendimento demorado, confuso, diferente do atendimento padrão da rede. 
","1"
"Espaço excelente, pizza saborosa, espaço kids muito bom (a única ressalva é que a porta é de frente para a entrada da rua), carta de vinhos com opções muito acessíveis!
Mas achamos um absurdo o serviço não poder ser pago pelo cartão! Fomos muito bem atendidos pelo garçom Adair, mas ele ficou sem os 10% porque a casa não repassa o valor se for pago por cartão! Lamentável!!!!
","4"
"Muito, mas muito pior do que as avaliações sugerem. Do lado positivo, tem estacionamento com manobrista e os garçons são muito simpáticos. No entanto, a limpeza deixa a desejar (copo com inseto dentro) e a comida é medíocre.
","2"
"Escolhemos este restaurante por ser ao lado do nosso hotel. E também porque serviam comida japonesa. 
O ambiente e agradável, familiar, os garçons conhecem os clientes. Desta forma o atendimento é bem simpático. 
Nosso pedido demorou um pouco porque é feito na hora, como o garçom veio nos avisar. Estava bem saboroso!
","4"
"Esse restaurante se propõe a transitar por diferentes estilos gastronômicos. Optamos pela comida japonesa. Sushis e sashimis bem preparados. O restaurante é amplo, com vários ambientes.
","4"
"Quanto mais conheço as lojas da rede, mais fico fã do Outback.
SEMPRE o mesmo padrão de qualidade, não importa a cidade que vc vá.
Meu restaurante favorito mesma nas viagens.
","5"
"Had lunch at Outback and our waitress was Marisa. She paid a lot of attention and was super friendly at all time. The restaurant was packed, but she always reacted immediately when somebody has been looking for her. One of the best waitresses, definitely.
","5"
"Estivemos no Outback do Barigui e fomos conduzidos à nossa mesa. Após um tempo veio o garçom Fernando e fez o pedido das bebidas. Depois disso trouxe as bebidas e não fez o pedido da comida Apos 20’de espera simplesmente não o vimos mais. Nisto, passou outro garçom que falei que queríamos fazer o pedido. Ele só disse muito ríspido,!que tinha que levar a conta para outra mesa e não retornou também.Neste intervalo , chegaram outras pessoas na mesa ao lado que já foram atendidas o que nos irritou muito e reclamamos novamente. Aí veio o outro garçom que nos atendeu bem. 
No entanto, não recomendo este restaurante nem pretendo voltar porque não existe nada pior do que vc sair para se divertir e se irritar com garçons mal treinados 
","2"
"Atendimento excelente, ponto da carne como pedimos, batata recheada estava perfeita. Excelente custo benefício.
","4"
"As entradas são dispensáveis pelo alto custo, para 2 pessoas o prato principal já da conta, no meu caso foi o clássico ribs barbecue (costelinha de porco). Estava excelente, talvez um pouco mais de molho seria melhor.
A sobremesa pedimos cinnamon oblivion, que estava muito gostoso, talvez se tivesse algo cítrico a mais no prato ficaria perfeito.
","4"
"Atendentes atenciosos, que prestam atenção a cada detalhe do pedido feito, com as substituições e alterações solicitadas.
O padrão de qualidade dos pratos é muito bom, independente se é o ""carro chefe"" da casa, ou um prato com pouca saída.
","5"
"Ótimo atendimento, comida muito boa, preços razoáveis, devido a maioria de pratos individuais variando em R$ 65,00, pratos individuais, acompanhamentos também tem seu preço, sucos excelente porém valor alto.
","4"
"acho tudo ótimo nesse restaurante. Atendimento, chopp na caneca congelada, pina colada, caipirinha, costelinha, um steak de carne bovina que esqueci o nome, uma massa com camarões....
","5"
"Muito caro para o que proporciona, caiu o padrão da casa, atendimento demorado, garçom muito atrapalhado.
","1"
"Segue o mesmo padrão dos demais Outbacks espalhados por aí, comida boa e preço bom, e atendentes agradáveis. O único problema é a fila de espera, geralmente muito grande.
","4"
"Aniversário do meu filho e ele pediu para almoçar no Outback. Fomos ao do Shopping Barigui. Como sempre tem uma fila mas foi rápido por ser dia de semana. Atendimento nota 10. Foi rápido e bem atencioso. Comida veio rápido e bem gostosa como sempre. Experimentei o Ribs Double Decker e estava perfeito. Meu filho e amigos foram nos Kids e também gostaram bastante. Além disso, claro que comemos a cebola. Para finalizar, meu filho ganhou uma sobremesa por ser aniversário. Ficou muito feliz. Recomendo a todos pois é fantástico. É caro mas vale.
","5"
"Ambiente amigo, sinto-me em casa. O atendimento é de primeira e a equipe fantástica.
Dica: experimentem como é servido o Jack Fire, mas com moderação.
","5"
"Tempo de espera razoável, comida MUITO cara, para ficar muito satisfeito tem que desembolsar uma boa grana, a comida é excelente, porém acho o custo-benefício ruim
","3"
"Restaurante com comidas picantes ou não fica a critério do cliente com atendimento personalizado e ambiente com pessoas felizes em atende las comida excelente feita na hora.
","5"
"Por gostarmos da comida desta cadeia de restaurantes, frequentarmos bastante fora do país e mesmo tendo uma experiência péssima anterior  em outra loja na cidade, resolvemos experimentar novamente. Sem identificação de sermos cliente fidelidade, fomos conduzidos e atendidos com muita atenção e cordialidade. O serviço foi rápido, tanto no atendimento, como na entrega do pedido realizado! A comida estava saborosa e os refis de bebida eram repostos prontamente! Superou nossas expectativas.
","4"
"Gosto muito do outback. Acho uma opção prática para almoço ou jantar! Apesar dos preços serem meio salgados vale a pena. Comida sempre ótima e atendimento dos melhores. Vale a pena dividir uma sobremesa. Nunca me arrependo 
","5"
"Gosto do ambiente, garçons bem atenciosos e comida saborosa. Recomendo tanto para casais, quanto para ir com amigos e família.
","4"
"Sabemos que a rede Outback prima por qualidade no seu atendimento. Porém, por 2 vezes consecutivas fiquei decepcionado com o Outback do Parque Barigui, devido à demora no atendimento. Parece que o número de atendentes são insuficientes para a demanda existente, isto pega muito mal para o nome da franquia. Depois os supervisores foram até à mesa pedir desculpas e ver se estava tudo certinho, mas a demora no atendimento irritou, e olha que sou paciente e tolerante.
","3"
"Eu e minha família sempre vamos no outback quando queremos comer uma comida diferente e bem temperada. O ambiente é muito bom e adoramos o refil de chá artesanal que prontamente os garçons e garçonetes enchem assim que esvaziam. 
","5"
"Muito bom! Ótima opção em sobremesa!! Love Brigadeiro. Estacionamento no local fácil acesso. Vale a pena! Melhor brigadeiro do mundo mesmo
","5"
"Bom, mas tivemos um grande problema com a entrega, culpa no Rappi, em princípio a encomenda estava pronta e sem o entregador. No fim, dps de muito tempo transcorrido foi resolvido. 
","3"
"Alem dos maravilhos doces, que dispensam comentários, a unidade da Augusto Stresser, tem um deck externo que permite que você leve seu filho de 4 patas!! 
","5"
"Um dos cafés mais interessantes de Curitiba, a Bella Banoffi tem doces espetaculares e um ambiente agradável, ao lado da Cantina do Délio
","5"
"Para quem gosta de uma boa confeitaria com várias opções de cafés, bolos, tortas e gelatos tem uma ótima opção no Alto da XV em Curitiba. Localizado ao lado da Cantina do Delio, oferece espaço próprio e tem inclusive algumas opções de pratos salgados, como as panquecas de vários sabores.
","5"
"Passeando pela movimentada rua Itupava, no bairro da Glória em Curitiba você encontra esse simpático café . Numa rua famosa pelos seus bares e gastro bares , você tem aqui um café gostoso, doces e sorvetes . 
Local tranquilo ao redor rodeado de praças e parques . Vale a pena uma paradinha . Serviço muito simpático e atencioso apresentando a cantina em anexo e também um restaurante do outro lado da rua para almoço ... 
","5"
"Mudou de endereço, está na mesma rua, mas do outro lado, anexo à Cantina do Délio. Fomos para um lanche, mas como estavam em fase de transição, não havia mais salgados, apesar de ser metade da tarde! Local é muito menor, não tem o mesmo charme, mas o atendimento é bom!! Poucas opções para lanches, continua com os carros chefes, tortas doces e os sorvetes.
","3"
"O lugar é lindo, estilo muito bonito, atendimento muito bom, recomendo o Cappuccino Banoffi pois é muito gostoso, os preços são justos!
","4"
"Sorvetes deliciosos, de qualidade e com uma grande variedade de sabores! O atendimento é espetacular e ainda da pra aproveitar a visita e tomar café, alugar um filminho... Ótimo! 
","5"
"Gelatos e sorbets maravilhosos, com uma ampla variedade que se renova a cada dia.  Sabores variam desde os tradicionais (creme, chocolate) até os mais exóticos (com açafrão, cardamomo e outras especiarias), sabe a pena! Prós intolerantes a lactose, a quantidade de sorbets é enorme, recomendo muito o de uva verde e cupuaçu.
","5"
"Muito interessante esse restaurante, gostei da opção de rodízio, onde você recebe um tablet para escolher a sua comida, melhor parte é que cada opção tem foto e descrição do que você irá pedir. 
Amei o lugar, comida veio rápido até a mesa, atendimento ótimo pelos colaboradores. Nota 10 😍
","5"
